Compte ID Prestashop;Compte Client AS400
11766;T16856
11767;T15583
11768;T16544
11769;T20318
11770;T13616
11771;T14429
11772;T16199
11773;T24544
11774;T07745
11775;T23420
11776;T02264
11777;T19939
11778;T22654
11779;T01729
11780;T09847
11781;T34967
11782;T19091
11783;T14867
11784;T69370
11785;T19956
11786;T25693
11787;T56799
11788;T56712
11789;T21075
11790;T20061
11791;T23661
11792;T25806
11793;T16798
11794;T14389
11795;T18569
11796;T00274
11797;T17814
11798;T18773
11799;T53079
11800;T20005
11801;T22907
11802;T22662
11803;T19428
11804;T11111
11805;T18039
11806;T24993
11807;T00332
11808;T20688
11809;T16456
11810;T13283
11811;T10167
11812;T19483
11813;T14009
11814;T21547
11815;T11766
11816;T06703
11817;T22317
11818;T00248
11819;T52968
11820;T09490
11821;T19894
11822;T20279
11823;T04051
11824;T11711
11825;T20670
11826;T13211
11827;T23796
11828;T20352
11829;T06550
11830;T18310
11831;T06270
11832;T12038
11833;T01445
11834;T13282
11835;T01202
11836;T12257
11837;T23454
11838;T52975
11839;T10232
11840;T25643
11841;T19078
11842;T33862
11843;T18792
11844;T14162
11845;T18258
11846;T10408
11847;T01004
11848;T43647
11849;T06248
11850;T36265
11851;T17554
11852;T27403
11853;T20428
11854;T13776
11855;T22478
11856;T19893
11857;T22778
11858;T15505
11859;T69342
11860;T18996
11861;T19417
11862;T07788
11863;T22897
11864;T00392
11865;T23488
11866;T18972
11867;T10718
11868;T05551
11869;T56012
11870;T02239
11871;T52758
11872;T22365
11873;T21665
11874;T20437
11875;T21401
11876;T05498
11877;T04375
11878;T03460
11879;T22010
11880;T20348
11881;T02084
11882;T15444
11883;T21268
11884;T14727
11885;T18672
11886;T13461
11887;T25464
11888;T23715
11889;T21230
11890;T19608
11891;T22045
11892;T01861
11893;T19405
11894;T18414
11895;T07232
11896;T22974
11897;T22767
11898;T18377
11899;T02206
11900;T00777
11901;T20911
11902;T12814
11903;T18944
11904;T12813
11905;T21349
11906;T12009
11907;T06320
11908;T54201
11909;T22528
11910;T05851
11911;T16806
11912;T18312
11913;T16379
11914;T20000
11915;T00528
11916;T03679
11917;T17752
11918;T19045
11919;T44841
11920;T14639
11922;T32318
11923;T12532
11924;T18491
11925;T18619
11926;T20770
11927;T07393
11928;T10638
11929;T14165
11930;T19065
11931;T19204
11932;T22624
11933;T24379
11934;T19650
11935;T02152
11936;T13103
11937;T17258
11938;T02458
11939;T15810
11940;T36984
11941;T22576
11942;T04933
11943;T21779
11944;T14541
11945;T37083
11946;T10282
11947;T22149
11948;T69337
11949;T20416
11950;T11141
11951;T07673
11952;T14169
11953;T01159
11954;T03469
11955;T22053
11956;T20662
11957;T08884
11958;T12973
11959;T12150
11960;T22070
11961;T05004
11962;T31779
11963;T14982
11964;T11597
11965;T53110
11966;T53113
11967;T04556
11968;T17669
11969;T02769
11970;T15667
11971;T21386
11972;T15856
11973;T18321
11974;T03103
11975;T13497
11976;T18707
11977;T20690
11978;T16232
11979;T02450
11980;T14805
11982;T03272
11983;T13709
11984;T08172
11985;T18956
11986;T22219
11987;T21412
11988;T18280
11989;T20375
11990;T03449
11991;T16304
11992;T10015
11993;T01369
11994;T15608
11995;T12170
11996;T21082
11997;T17780
11998;T01597
11999;T11617
12000;T20607
12001;T02388
12002;T21746
12003;T03804
12004;T03139
12005;T17004
12006;T23418
12007;T22677
12008;T19838
12009;T06653
12010;T18428
12011;T13702
12012;T10761
12013;T16084
12014;T18257
12015;T07547
12016;T17593
12017;T00984
12018;T67328
12019;T20669
12020;T12657
12021;T11819
12022;T69160
12023;T29417
12024;T22185
12025;T06089
12026;T00682
12027;T17287
12028;T21554
12029;T20684
12030;T28750
12031;T16072
12032;T23810
12033;T22554
12034;T21260
12035;T36406
12036;T15995
12037;T00167
12038;T11740
12039;T00945
12040;T10894
12041;T01119
12042;T25583
12043;T52807
12044;T18040
12045;T14449
12046;T08984
12047;T01277
12048;T09555
12049;T11625
12050;T21674
12051;T22475
12052;T20184
12053;T18497
12054;T13486
12055;T19728
12056;T00231
12057;T06299
12058;T66684
12059;T19963
12060;T07829
12061;T01638
12062;T24961
12063;T02972
12064;T19809
12065;T04631
12066;T25702
12067;T02603
12068;T22281
12069;T09276
12070;T21409
12071;T17696
12072;T18393
12073;T24593
12074;T20581
12075;T23642
12076;T03118
12077;T20063
12078;T19400
12079;T02271
12080;T21676
12081;T20115
12082;T08571
12083;T15368
12084;T47138
12085;T20764
12086;T53135
12087;T13090
12088;T21358
12089;T13535
12090;T19936
12091;T13639
12092;T03837
12093;T14155
12094;T12388
12095;T22988
12096;T19527
12097;T17570
12098;T17072
12099;T15712
12100;T17789
12101;T17812
12102;T51374
12103;T23052
12104;T17982
12105;T17858
12106;T00739
12107;T11446
12108;T29198
12109;T14067
12110;T20396
12111;T19592
12112;T17884
12113;T12383
12114;T24528
12115;T01360
12116;T09074
12117;T17463
12118;T21330
12119;T18374
12120;T23601
12121;T14249
12122;T04094
12123;T01878
12124;T01311
12125;T21817
12126;T17199
12127;T17176
12128;T23441
12129;T11955
12130;T11118
12131;T06225
12132;T43553
12133;T13764
12134;T09924
12135;T12497
12136;T18857
12137;T21961
12138;T00602
12139;T52560
12140;T10733
12141;T20359
12142;T19794
12143;T11369
12144;T11051
12145;T67007
12146;T15314
12147;T21570
12148;T12764
12149;T01397
12150;T14721
12151;T17560
12152;T22613
12153;T20872
12154;T67014
12155;T09554
12156;T22935
12157;T18894
12158;T01916
12159;T23549
12160;T00244
12161;T23257
12162;T22742
12163;T15907
12164;T44675
12165;T27339
12166;T27370
12167;T46300
12168;T16981
12169;T01224
12170;T44246
12171;T16410
12172;T18628
12173;T22847
12174;T36250
12175;T60371
12176;T11777
12177;T23807
12178;T20116
12179;T00362
12180;T52899
12181;T20105
12182;T23926
12183;T10676
12184;T23928
12185;T17514
12186;T09475
12187;T10434
12188;T10790
12189;T16513
12190;T53984
12191;T23544
12192;T17611
12193;T26925
12194;T14866
12195;T22085
12196;T14046
12197;T19783
12198;T25701
12199;T21542
12200;T16804
12201;T19360
12202;T17981
12203;T10972
12204;T19822
12205;T22832
12206;T06644
12207;T23955
12208;T21835
12209;T10547
12210;T52736
12211;T36228
12212;T01182
12213;T46356
12214;T11430
12215;T22120
12216;T15257
12217;T07255
12218;T22672
12219;T19834
12220;T20625
12221;T18120
12223;T00139
12224;T65570
12225;T09456
12226;T20848
12227;T19265
12228;T25620
12229;T21044
12230;T61639
12231;T14026
12232;T19339
12233;T06569
12234;T15855
12235;T17650
12236;T17654
12237;T25146
12238;T14529
12239;T22161
12240;T24338
12241;T33675
12242;T19222
12243;T22211
12244;T04027
12245;T33255
12246;T23818
12247;T23374
12248;T22896
12249;T18682
12250;T18471
12251;T22878
12252;T23033
12253;T18064
12254;T20294
12255;T35097
12256;T22266
12257;T36276
12258;T25632
12259;T43952
12260;T09773
12261;T15078
12262;T23445
12263;T16285
12264;T08468
12265;T16370
12266;T12310
12267;T23312
12268;T18316
12269;T18898
12270;T09062
12271;T20571
12272;T19124
12273;T23278
12274;T19362
12275;T24291
12276;T37252
12277;T37217
12278;T22023
12279;T45133
12280;T23527
12281;T66946
12282;T06058
12283;T17150
12284;T23634
12285;T23439
12286;T11068
12287;T14281
12288;T69246
12289;T45598
12290;T65263
12291;T17954
12292;T23991
12293;T69420
12294;T46119
12295;T19125
12296;T19134
12297;T10939
12298;T22719
12299;T66806
12300;T18411
12301;T19802
12302;T16327
12303;T07611
12304;T63140
12305;T12647
12306;T25708
12307;T20504
12308;T19357
12309;T23307
12310;T18680
12311;T00033
12312;T03194
12313;T18278
12314;T20077
12315;T19495
12316;T20319
12317;T12630
12318;T19058
12319;T18056
12320;T60758
12321;T15100
12322;T10878
12323;T18400
12324;T16432
12325;T19682
12326;T06168
12327;T53160
12328;T23123
12329;T18449
12330;T22744
12331;T18884
12332;T10349
12333;T21327
12334;T17864
12335;T25140
12336;T20440
12337;T25642
12338;T45614
12339;T11486
12340;T26132
12341;T13335
12342;T17256
12343;T19701
12344;T10544
12345;T21841
12346;T22725
12347;T14358
12348;T69206
12349;T14236
12350;T01087
12351;T13434
12352;T17403
12353;T13235
12354;T10567
12355;T36231
12356;T11275
12357;T16948
12358;T18726
12359;T01176
12360;T10271
12361;T19521
12362;T10654
12363;T18962
12364;T03741
12365;T19374
12366;T12716
12367;T16630
12368;T29323
12369;T66216
12370;T19680
12371;T37096
12372;T25700
12373;T06655
12374;T19908
12375;T00015
12376;T13034
12377;T37089
12378;T21028
12379;T19161
12380;T17335
12381;T10061
12382;T20389
12383;T23410
12384;T65240
12385;T08817
12386;T09604
12387;T20762
12388;T22300
12389;T22038
12390;T08317
12391;T13533
12392;T14563
12393;T19120
12394;T36938
12395;T69308
12396;T10456
12397;T00447
12398;T09359
12399;T19831
12400;T09406
12401;T22500
12402;T19522
12403;T17678
12404;T20568
12405;T18080
12406;T52917
12407;T23949
12408;T22696
12409;T17065
12410;T24930
12411;T22311
12412;T11200
12413;T23425
12414;T25428
12415;T05155
12416;T23156
12417;T19804
12418;T11805
12419;T15761
12420;T20584
12421;T09689
12422;T19955
12423;T09776
12424;T00436
12425;T20047
12426;T69233
12427;T24129
12428;T66206
12429;T15580
12430;T19777
12431;T18418
12432;T12637
12433;T25637
12434;T23778
12435;T12921
12436;T14825
12437;T26421
12438;T09971
12439;T25713
12440;T23602
12441;T23616
12442;T29553
12444;T22058
12445;T01225
12446;T15625
12447;T20598
12448;T25386
12449;T23699
12450;T18224
12451;T20267
12452;T22214
12453;T25488
12454;T09487
12455;T56282
12456;T48052
12457;T17552
12458;T15363
12459;T26238
12460;T19805
12461;T11594
12462;T29416
12463;T22678
12464;T21228
12465;T10557
12466;T23963
12467;T14503
12468;T00779
12469;T23236
12470;T19252
12471;T12649
12472;T17242
12473;T11613
12474;T10577
12475;T16863
12476;T17208
12477;T00138
12478;T08483
12479;T20773
12480;T21080
12481;T23249
12482;T20438
12483;T17736
12484;T19113
12485;T19044
12486;T24992
12487;T17684
12488;T18618
12489;T15226
12490;T19006
12491;T53171
12492;T14333
12493;T19015
12494;T26281
12495;T29330
12496;T14367
12497;T19907
12498;T16576
12499;T14073
12500;T16679
12501;T23776
12502;T19440
12503;T11856
12504;T24513
12505;T18998
12506;T21243
12507;T13458
12508;T17793
12509;T23902
12510;T56830
12511;T09266
12512;T14226
12513;T10766
12514;T19884
12515;T10853
12516;T23341
12517;T17755
12518;T13823
12519;T08454
12520;T29419
12521;T23626
12522;T23363
12523;T12660
12524;T27377
12525;T07824
12526;T12384
12527;T32826
12528;T01440
12529;T04054
12530;T20251
12531;T20784
12532;T11285
12533;T00649
12534;T16750
12535;T17990
12536;T68891
12537;T23206
12538;T24055
12539;T18594
12540;T12174
12541;T55538
12542;T14426
12543;T16194
12544;T19704
12545;T19179
12546;T15357
12547;T12659
12548;T20303
12549;T00299
12550;T14602
12551;T01962
12552;T14870
12553;T05604
12554;T31657
12555;T29465
12556;T15999
12557;T21977
12558;T15801
12559;T00532
12560;T00157
12561;T14952
12562;T14672
12563;T10803
12564;T23332
12565;T21159
12566;T21155
12567;T01569
12568;T07758
12569;T60640
12570;T00637
12571;T69196
12572;T13701
12573;T14200
12574;T37256
12575;T00060
12576;T23750
12577;T26218
12578;T22018
12579;T67704
12580;T22888
12581;T23285
12582;T25130
12583;T26283
12584;T43893
12585;T43964
12586;T27566
12587;T15941
12588;T17849
12589;T15645
12590;T56218
12591;T59220
12592;T10937
12593;T25526
12594;T00802
12595;T37220
12596;T23929
12597;T23930
12598;T16859
12599;T18119
12600;T23006
12601;T20296
12602;T13340
12603;T36272
12604;T16872
12605;T15899
12606;T16895
12607;T21527
12608;T19029
12609;T20675
12610;T15872
12611;T21544
12612;T18530
12613;T07431
12614;T17936
12615;T19758
12616;T13111
12617;T17210
12618;T01623
12619;T18611
12620;T43369
12621;T19038
12622;T66013
12623;T18529
12624;T16980
12625;T22698
12626;T15633
12627;T04721
12628;T20695
12629;T14553
12630;T06989
12631;T11078
12632;T11218
12633;T00031
12634;T06857
12635;T16206
12636;T21656
12637;T12708
12638;T14299
12639;T68905
12640;T00609
12641;T06380
12642;T22848
12643;T29660
12644;T03824
12645;T03608
12646;T37306
12647;T16869
12648;T23633
12649;T17116
12650;T32799
12651;T62010
12652;T21426
12653;T25771
12654;T04200
12655;T23526
12656;T20172
12657;T20439
12658;T18113
12659;T21407
12660;T16397
12661;T22817
12662;T08466
12663;T05638
12664;T10868
12665;T15708
12666;T16315
12667;T15759
12668;T21837
12669;T49430
12670;T20815
12671;T19890
12672;T24334
12673;T17965
12674;T61644
12675;T23961
12676;T17293
12677;T17217
12678;T20330
12679;T14022
12680;T19083
12681;T10839
12682;T19472
12683;T22580
12684;T12585
12685;T16634
12686;T00668
12687;T20297
12688;T21824
12689;T02078
12690;T21118
12691;T13400
12692;T56783
12693;T13314
12694;T16364
12695;T17241
12696;T10831
12697;T23938
12698;T05305
12699;T13124
12700;T13552
12701;T13586
12702;T11014
12703;T21197
12704;T01809
12705;T22163
12706;T07667
12707;T19365
12708;T09700
12709;T21101
12710;T09477
12711;T12125
12712;T12717
12713;T19897
12714;T01993
12715;T11260
12716;T57426
12717;T20025
12718;T19067
12719;T19229
12720;T16777
12721;T19857
12722;T22051
12723;T69354
12724;T18704
12725;T29197
12726;T17834
12727;T12884
12728;T31720
12729;T45985
12730;T22855
12731;T20372
12732;T00943
12733;T15138
12734;T23831
12735;T19788
12736;T12815
12737;T10973
12738;T03424
12739;T69417
12740;T24132
12741;T04415
12742;T09529
12743;T36467
12744;T19203
12745;T13496
12746;T02270
12747;T00052
12748;T13287
12749;T22384
12750;T01724
12751;T01669
12752;T00141
12753;T03963
12754;T13543
12755;T07576
12756;T17195
12757;T15989
12758;T01980
12759;T17540
12760;T13722
12761;T00813
12762;T07853
12763;T06999
12764;T15946
12765;T10091
12766;T22879
12767;T12282
12768;T23583
12769;T22367
12770;T10356
12771;T24771
12772;T07761
12773;T01712
12774;T23580
12775;T13036
12777;T15309
12778;T11891
12779;T19393
12780;T29412
12781;T21138
12782;T08189
12783;T15731
12784;T11378
12785;T25430
12786;T20019
12787;T16830
12788;T18893
12789;T23513
12790;T20922
12791;T22385
12792;T01474
12793;T00245
12794;T66079
12795;T21949
12796;T13079
12797;T20875
12798;T12614
12799;T19714
12800;T69259
12801;T20624
12802;T05589
12803;T00513
12804;T20211
12805;T13428
12806;T15975
12807;T23572
12808;T22764
12809;T14379
12810;T17005
12811;T20253
12812;T33882
12813;T17445
12814;T22276
12815;T24473
12816;T02874
12817;T36464
12818;T10549
12819;T10548
12820;T23833
12821;T13901
12822;T13558
12823;T21581
12824;T05262
12825;T13531
12826;T19733
12827;T22845
12828;T32235
12829;T65253
12830;T13803
12831;T23382
12832;T27325
12833;T61085
12834;T43702
12835;T14303
12836;T21588
12837;T19820
12838;T23853
12839;T22101
12840;T02201
12841;T10439
12842;T07535
12843;T20138
12844;T10502
12845;T10194
12846;T22310
12847;T17347
12848;T69409
12849;T11732
12850;T12214
12851;T13309
12852;T12480
12853;T15575
12854;T02098
12855;T17409
12856;T22521
12857;T01868
12858;T04840
12859;T26178
12860;T19551
12861;T13423
12862;T08185
12863;T24742
12864;T54087
12865;T69295
12866;T17444
12867;T21366
12868;T21450
12869;T09134
12870;T22782
12871;T65811
12872;T22895
12873;T17224
12874;T11364
12875;T15400
12876;T19205
12877;T21631
12878;T03727
12879;T06449
12880;T04970
12881;T15562
12882;T21007
12883;T52966
12884;T22740
12885;T18016
12886;T11984
12887;T07621
12888;T01299
12889;T20861
12890;T22544
12891;T20361
12892;T20114
12893;T21922
12894;T20814
12895;T21395
12896;T20270
12897;T08327
12898;T12953
12899;T14835
12900;T22042
12901;T20470
12902;T11883
12903;T13785
12904;T02824
12905;T16202
12906;T03899
12907;T21523
12908;T15399
12909;T08107
12910;T03692
12911;T25395
12912;T15090
12913;T23489
12914;T23350
12915;T11875
12916;T00576
12917;T21748
12918;T17504
12919;T17908
12920;T12714
12921;T21845
12922;T18609
12923;T19622
12924;T12638
12925;T22709
12926;T56240
12927;T55965
12928;T20639
12929;T22152
12930;T08637
12931;T23179
12932;T23589
12933;T19510
12934;T45005
12935;T20245
12936;T00254
12937;T56241
12938;T12908
12939;T20970
12940;T20450
12941;T26299
12942;T01500
12943;T04164
12944;T01806
12945;T66819
12946;T24631
12947;T24662
12948;T22682
12949;T16710
12950;T01565
12951;T13241
12952;T25690
12953;T66454
12954;T01781
12955;T05609
12956;T20402
12957;T69413
12958;T36540
12959;T05364
12960;T04330
12961;T61634
12962;T43741
12963;T25509
12964;T25508
12965;T52549
12966;T01746
12967;T22069
12968;T60384
12969;T23724
12970;T17273
12971;T11247
12972;T15697
12973;T11895
12974;T05969
12975;T52765
12976;T21380
12977;T16852
12978;T64911
12979;T16844
12980;T18907
12981;T01227
12982;T15695
12983;T08365
12984;T25080
12985;T19111
12986;T20160
12987;T17462
12988;T04517
12989;T14609
12990;T03067
12991;T01017
12992;T17506
12993;T22992
12994;T33476
12995;T17257
12996;T18579
12997;T18540
12998;T05430
12999;T21728
13000;T19562
13001;T02996
13002;T21553
13003;T20853
13004;T17469
13005;T20859
13006;T06218
13007;T15120
13008;T12039
13009;T21806
13010;T20975
13011;T22598
13012;T14417
13013;T21583
13014;T05157
13015;T05405
13016;T04219
13017;T04069
13018;T43760
13019;T69262
13020;T24143
13021;T20780
13022;T27243
13023;T03689
13024;T53767
13025;T23133
13026;T18775
13027;T03011
13028;T10246
13029;T11846
13030;T21210
13031;T20883
13032;T36232
13033;T12757
13034;T15914
13035;T24062
13036;T21524
13037;T15905
13038;T21184
13039;T01451
13040;T17425
13041;T10487
13042;T33479
13043;T09955
13044;T19837
13045;T00339
13046;T18233
13047;T21180
13048;T01810
13049;T20593
13050;T01655
13051;T56451
13052;T18710
13053;T15819
13054;T14947
13055;T17925
13056;T22714
13057;T18150
13058;T16019
13059;T12173
13060;T22225
13061;T18522
13062;T18650
13063;T18888
13064;T17019
13065;T25165
13066;T17728
13067;T41729
13068;T16028
13069;T23470
13070;T36555
13071;T13918
13072;T22067
13073;T02800
13074;T02785
13075;T23435
13076;T69329
13077;T24922
13078;T29415
13079;T14700
13080;T23039
13081;T14453
13082;T20611
13083;T11269
13084;T17327
13085;T17658
13086;T43720
13087;T19042
13088;T03988
13089;T04050
13090;T05307
13091;T05663
13092;T20230
13093;T20813
13094;T15175
13095;T28956
13096;T15818
13097;T10986
13098;T21985
13099;T19381
13100;T12372
13101;T09098
13102;T08392
13103;T17039
13104;T16746
13105;T08168
13106;T22913
13107;T08891
13108;T23918
13109;T18338
13110;T20796
13111;T19644
13112;T07492
13113;T08120
13114;T16263
13115;T02202
13116;T07410
13117;T28461
13118;T07677
13119;T02407
13120;T00281
13121;T24276
13122;T09466
13123;T12226
13124;T10919
13125;T04795
13126;T19115
13127;T66625
13128;T15587
13129;T14875
13130;T23801
13131;T20962
13132;T23465
13133;T18695
13134;T61084
13135;T25423
13136;T19062
13137;T21430
13138;T23964
13139;T23983
13140;T56223
13141;T22235
13142;T24721
13143;T10580
13144;T05630
13145;T06383
13146;T33410
13147;T45107
13148;T12906
13149;T13267
13150;T03168
13151;T12917
13152;T17021
13153;T25392
13154;T11598
13155;T23627
13156;T14958
13157;T17375
13158;T21397
13159;T15557
13160;T19336
13161;T61165
13162;T05461
13163;T19848
13164;T18476
13165;T07711
13166;T28568
13167;T22162
13168;T14515
13169;T16818
13170;T13592
13171;T22346
13172;T13162
13173;T07572
13174;T17390
13175;T00765
13176;T15481
13177;T17824
13178;T01133
13179;T19450
13180;T20685
13181;T02053
13182;T17000
13183;T00686
13184;T03412
13185;T18264
13186;T26291
13187;T00256
13188;T03892
13189;T16048
13190;T24515
13191;T13706
13192;T00316
13193;T24271
13194;T22972
13195;T23725
13196;T01393
13197;T00678
13198;T53544
13199;T12511
13200;T19503
13201;T43423
13202;T21981
13203;T19795
13204;T66892
13205;T21721
13206;T25169
13207;T23074
13208;T20045
13209;T18247
13210;T16751
13211;T16382
13212;T03537
13213;T19306
13214;T22147
13215;T22807
13216;T00728
13217;T37047
13218;T14600
13219;T11825
13220;T65414
13221;T09240
13222;T17852
13223;T05986
13224;T13800
13225;T25555
13226;T18456
13227;T24092
13228;T69361
13229;T00271
13230;T25675
13231;T04000
13232;T13893
13233;T18559
13234;T09204
13235;T22779
13236;T04188
13237;T61159
13238;T18705
13239;T18155
13240;T21143
13241;T09899
13242;T04376
13243;T18181
13244;T22259
13245;T69302
13246;T19131
13247;T09069
13248;T04873
13249;T20187
13250;T02339
13251;T13681
13252;T24328
13253;T13725
13254;T22692
13255;T16791
13256;T23591
13257;T19673
13258;T01827
13259;T16548
13260;T24259
13261;T10807
13262;T16466
13263;T08844
13264;T20647
13265;T16894
13266;T18551
13267;T31550
13268;T60370
13269;T23167
13270;T16959
13271;T18290
13272;T21975
13273;T25591
13274;T15890
13275;T00308
13276;T25344
13277;T27267
13278;T22242
13279;T01762
13280;T15687
13281;T08017
13282;T04101
13283;T27620
13284;T20119
13285;T01752
13286;T00962
13287;T15653
13288;T16012
13289;T16648
13290;T04759
13291;T14951
13292;T19982
13293;T12323
13294;T13769
13295;T24269
13296;T01723
13297;T20746
13298;T00782
13299;T21597
13300;T22099
13301;T58069
13302;T19274
13303;T03053
13304;T21549
13305;T16091
13306;T18211
13307;T20413
13308;T11448
13309;T69298
13310;T22922
13311;T20667
13312;T13509
13313;T22858
13314;T22057
13315;T23145
13316;T18123
13317;T18885
13318;T06389
13319;T21017
13320;T02358
13321;T14145
13322;T54851
13323;T18624
13324;T12922
13325;T13444
13326;T13691
13327;T16904
13328;T18217
13329;T23561
13330;T08240
13331;T13176
13332;T66060
13333;T17303
13334;T23711
13335;T15742
13336;T22394
13337;T18877
13338;T22796
13339;T08241
13340;T13696
13341;T10151
13342;T14270
13343;T00913
13344;T00737
13345;T20986
13346;T41587
13347;T19754
13348;T15858
13349;T03021
13350;T25670
13351;T22462
13352;T16862
13353;T08736
13354;T16311
13355;T23844
13356;T14035
13357;T17842
13358;T18495
13359;T01753
13360;T18671
13361;T52787
13362;T23999
13363;T14260
13364;T16054
13365;T22839
13366;T22689
13367;T23432
13368;T22363
13369;T07468
13370;T23094
13371;T21275
13372;T19293
13373;T24658
13374;T20869
13375;T21813
13376;T17854
13377;T13349
13378;T04748
13379;T18979
13380;T69217
13381;T11853
13382;T07250
13383;T13810
13384;T09791
13385;T12890
13386;T37179
13387;T22534
13388;T21521
13389;T10999
13390;T08766
13391;T21066
13392;T20015
13393;T22543
13394;T54088
13395;T16175
13396;T01508
13397;T20223
13398;T22826
13399;T23431
13400;T43673
13401;T10590
13402;T07326
13403;T19358
13404;T10523
13405;T12979
13406;T16356
13407;T21585
13408;T10236
13409;T18942
13410;T20067
13411;T24262
13412;T21908
13413;T01626
13414;T12730
13415;T17778
13416;T04986
13417;T12678
13418;T04468
13419;T21753
13420;T14214
13421;T04779
13422;T08029
13423;T13883
13424;T12004
13425;T12854
13426;T00685
13427;T02427
13428;T20503
13429;T13218
13430;T23295
13431;T25580
13432;T17878
13433;T08748
13434;T16786
13435;T13482
13436;T09232
13437;T01866
13438;T45165
13439;T21141
13440;T14321
13441;T01101
13442;T12521
13443;T01018
13444;T61491
13445;T46338
13446;T11522
13447;T00681
13448;T15883
13449;T13160
13450;T13875
13451;T02230
13452;T19943
13453;T01118
13454;T12022
13455;T00553
13456;T16934
13457;T52686
13458;T23786
13459;T10934
13460;T13047
13461;T56083
13462;T56649
13463;T19250
13464;T18506
13465;T29633
13466;T36809
13467;T53080
13468;T15884
13469;T00378
13470;T16879
13471;T11097
13472;T17159
13473;T29432
13474;T02356
13475;T09548
13476;T11946
13477;T69411
13478;T53114
13479;T11226
13480;T19596
13481;T01307
13482;T57180
13483;T21790
13484;T22883
13485;T14828
13486;T19198
13487;T15901
13488;T31817
13489;T21009
13490;T16157
13491;T19263
13492;T69394
13493;T12549
13494;T18405
13495;T13508
13496;T01108
13497;T02025
13498;T19940
13499;T15847
13500;T15443
13501;T15657
13502;T24980
13503;T20860
13504;T29440
13505;T17872
13506;T17992
13507;T22867
13508;T24949
13509;T06177
13510;T01223
13511;T11036
13512;T15408
13513;T20004
13514;T16716
13515;T18767
13516;T20987
13517;T10109
13518;T01273
13519;T14204
13520;T11454
13521;T23840
13522;T19340
13523;T08084
13524;T13478
13525;T22332
13526;T25168
13527;T18114
13528;T13842
13529;T00910
13530;T13581
13531;T11796
13532;T19047
13533;T22288
13534;T05544
13535;T13503
13536;T22237
13537;T18194
13538;T17164
13539;T12945
13540;T25794
13541;T22052
13542;T21781
13543;T36854
13544;T24712
13545;T19768
13546;T15660
13547;T14240
13548;T11655
13549;T02898
13550;T12799
13551;T12798
13552;T20539
13553;T14250
13554;T01342
13555;T49442
13556;T03743
13557;T12274
13558;T17410
13559;T22561
13560;T13816
13561;T11105
13562;T18652
13563;T18851
13564;T10226
13565;T10225
13566;T15631
13567;T10222
13568;T15632
13569;T17891
13570;T17894
13571;T17376
13572;T17892
13573;T15772
13574;T16090
13575;T15823
13576;T19488
13577;T16610
13578;T22347
13579;T69344
13580;T15614
13581;T14300
13582;T16428
13583;T12632
13584;T12631
13585;T23744
13586;T12407
13587;T20522
13588;T17225
13589;T11029
13590;T02093
13591;T69380
13592;T60926
13593;T10856
13594;T26236
13595;T18709
13596;T69416
13597;T20347
13598;T01495
13599;T15990
13600;T07819
13601;T21634
13602;T11958
13603;T02932
13604;T21578
13605;T12523
13606;T12915
13607;T66065
13608;T65546
13609;T20755
13610;T23660
13611;T18364
13612;T20415
13613;T27622
13614;T12939
13615;T10768
13616;T21911
13617;T19688
13618;T24018
13619;T15166
13620;T28793
13621;T01583
13622;T01581
13623;T20155
13624;T26217
13625;T21123
13626;T17718
13627;T25388
13628;T23338
13629;T22022
13630;T45110
13631;T21319
13632;T16225
13633;T22132
13634;T44672
13635;T23852
13636;T20562
13637;T00653
13638;T21229
13639;T04857
13640;T18389
13641;T18154
13642;T20173
13643;T17452
13644;T11016
13645;T19731
13646;T36811
13647;T23326
13648;T07012
13649;T04016
13650;T00440
13651;T10896
13652;T07252
13653;T24052
13654;T16293
13655;T21438
13656;T21137
13657;T23777
13658;T17044
13659;T23606
13660;T19507
13661;T44557
13662;T22307
13663;T23296
13664;T06492
13665;T24550
13666;T19654
13667;T19767
13668;T21618
13669;T16152
13670;T06953
13671;T03686
13672;T23394
13673;T05885
13674;T14153
13675;T04425
13676;T05481
13677;T16196
13678;T20200
13679;T21023
13680;T01883
13681;T19448
13682;T12027
13683;T16843
13684;T14099
13685;T12056
13686;T19708
13687;T10482
13688;T14465
13689;T15715
13690;T00066
13691;T10334
13692;T10499
13693;T14345
13694;T19656
13695;T21419
13696;T22160
13697;T19663
13698;T02212
13699;T11234
13700;T54175
13701;T08606
13702;T15367
13703;T13205
13704;T55690
13705;T24833
13706;T16860
13707;T22401
13708;T10176
13709;T19607
13710;T17983
13711;T22194
13712;T37268
13713;T22492
13714;T22331
13715;T00260
13716;T04563
13717;T27203
13718;T08195
13719;T12988
13720;T17971
13721;T11096
13722;T43814
13723;T11783
13724;T13061
13725;T19619
13726;T19372
13727;T12794
13728;T19329
13729;T66131
13730;T11052
13731;T10165
13732;T25116
13733;T19814
13734;T20122
13735;T63052
13736;T18277
13737;T36539
13738;T16212
13739;T21518
13740;T61629
13741;T07284
13742;T06919
13743;T03852
13744;T66016
13745;T07779
13746;T32777
13747;T21920
13748;T17587
13749;T16340
13750;T01045
13751;T07991
13752;T12500
13753;T23545
13754;T00950
13755;T07926
13756;T15698
13757;T18872
13758;T18124
13759;T19724
13760;T23192
13761;T18385
13762;T14649
13763;T07299
13764;T05149
13765;T00953
13766;T03721
13767;T26107
